0.510916 0.497361 4.802356 0.999999
0.347280 0.268218 1.604868 0.935093
0.657583 0.261901 1.954257 0.969078
0.467644 0.253692 1.673142 0.943355
0.497566 0.527824 5.299976 1.000000
0.031746 0.135135 0.452762 0.651433
0.333779 0.204605 0.751492 0.748693
0.093209 0.056111 -1.525424 0.075649
0.340610 0.242803 1.290133 0.884815
0.079908 0.207249 0.713109 0.736823
0.191802 0.247023 1.144017 0.854093
0.511662 0.203704 0.731399 0.742508
0.346314 0.109450 -1.053258 0.167409
0.041359 0.017971 -1.940137 0.031932
0.523786 0.201827 0.695638 0.731345
0.090537 0.051477 -1.723309 0.051114
0.394928 0.386274 3.496006 0.999699
0.529310 0.099224 -1.617842 0.063270
0.512574 0.164226 -0.063617 0.479785
0.437971 0.227236 1.099035 0.843666
0.170191 0.160367 0.227327 0.574532
0.216855 0.076243 -1.370870 0.100265
0.436944 0.431427 4.232878 0.999985
0.318305 0.598284 4.089653 0.999972
0.606031 0.130934 -0.825149 0.229212
0.138351 0.119059 -0.387109 0.370935
0.270343 0.100609 -0.908541 0.205395
0.028091 0.047634 -0.903014 0.206931
0.082308 0.110711 -0.270271 0.410872
0.074712 0.060239 -1.372532 0.099974
0.507946 0.112895 -1.260057 0.121114
0.534484 0.092240 -1.808179 0.042736
0.048287 0.039102 -1.130079 0.149089
0.523653 0.408487 3.806431 0.999910
0.012963 0.050420 0.774823 0.755793
0.440795 0.240062 1.299859 0.886690
0.119356 0.084452 -0.727765 0.258617
0.019190 0.035330 0.458421 0.653352
0.059887 0.072371 -0.393597 0.368718
0.422525 0.077517 -1.999471 0.027865
0.270509 0.081991 -1.347177 0.104494
0.028815 0.062594 -0.574863 0.307643
0.208883 0.079178 -1.281221 0.116920
0.424858 0.119482 -0.890347 0.210476
0.052837 0.087712 -0.145456 0.452964
0.671186 0.203215 0.856948 0.780026
0.434049 0.137695 -0.494120 0.334581
0.405256 0.356214 3.035657 0.998481
0.042415 0.043542 -1.007383 0.178969
0.094699 0.162626 0.338142 0.612317
0.435154 0.122648 -0.818688 0.231112
0.083245 0.060624 -1.359192 0.102334
0.090969 0.104351 -0.367378 0.377680
0.106516 0.283991 1.206526 0.867827
0.075991 0.083603 -0.745609 0.253111
0.056916 0.094371 -0.048394 0.484679
0.024623 0.018774 -1.898407 0.035075
0.146163 0.063672 -1.826392 0.041090
0.011178 0.059003 0.936288 0.802228
0.366201 0.483892 3.445492 0.999637
0.500392 0.256731 1.723271 0.948882
